,Tournament,Date,Series,Court,Surface,Round,Best of,source,Score,Sets,Power_Rating,target,Rank_Source,Rank_Target,Pts_Source,Pts_Target,Odd_Source,Odd_Target
49114,Gerry Weber Open,24/06/2018,ATP500,Outdoor,Grass,The Final,3,Coric B.,7-6 3-6 6-2   ,3,4,Federer R.,34,1,1245,8920,6.0,1.12
49115,AEGON Championships,18/06/2018,ATP500,Outdoor,Grass,1st Round,3,Muller G.,6-7 6-7    ,2,2,Shapovalov D.,46,23,1050,1608,2.1,1.66
49116,AEGON Championships,18/06/2018,ATP500,Outdoor,Grass,1st Round,3,Wawrinka S.,6-2 6-3    ,2,2,Norrie C.,261,80,210,718,1.66,2.1
49117,AEGON Championships,18/06/2018,ATP500,Outdoor,Grass,1st Round,3,Tiafoe F.,4-6 6-7    ,2,2,Donaldson J.,62,55,903,945,1.83,1.83
49118,AEGON Championships,18/06/2018,ATP500,Outdoor,Grass,1st Round,3,Cilic M.,6-3 6-4    ,2,2,Verdasco F.,6,33,4860,1305,1.2,4.33
49119,AEGON Championships,18/06/2018,ATP500,Outdoor,Grass,1st Round,3,Querrey S.,3-6 3-6    ,2,2,Clarke J.,13,223,2130,259,1.1,7.0
49120,AEGON Championships,18/06/2018,ATP500,Outdoor,Grass,1st Round,3,Medvedev D.,7-5 6-3    ,2,2,Sock J.,53,14,962,2110,1.66,2.1
49121,AEGON Championships,19/06/2018,ATP500,Outdoor,Grass,1st Round,3,Dimitrov G.,3-6 7-6 3-6   ,3,4,Dzumhur D.,5,29,4870,1495,1.16,4.5
49122,AEGON Championships,19/06/2018,ATP500,Outdoor,Grass,1st Round,3,Mayer L.,7-6 4-6 7-6   ,3,4,Anderson K.,38,8,1182,3635,4.33,1.2
49123,AEGON Championships,19/06/2018,ATP500,Outdoor,Grass,1st Round,3,Benneteau J.,5-7 6-3 3-6   ,3,4,Berdych T.,66,19,876,1715,3.25,1.33
49124,AEGON Championships,19/06/2018,ATP500,Outdoor,Grass,1st Round,3,Djokovic N.,6-2 6-1    ,2,2,Millman J.,22,63,1665,901,1.12,6.0
49125,AEGON Championships,19/06/2018,ATP500,Outdoor,Grass,1st Round,3,Chardy J.,2-6 4-6    ,2,2,Smyczek T.,61,121,910,454,1.36,3.0
49126,AEGON Championships,19/06/2018,ATP500,Outdoor,Grass,1st Round,3,Kyrgios N.,2-6 7-6 7-5   ,3,4,Murray A.,21,156,1675,360,1.3,3.4
49127,AEGON Championships,19/06/2018,ATP500,Outdoor,Grass,1st Round,3,Lopez F.,3-6 7-6 3-6   ,3,4,Goffin D.,37,9,1190,3110,2.1,1.66
49128,AEGON Championships,19/06/2018,ATP500,Outdoor,Grass,1st Round,3,Mannarino A.,6-4 0-6 7-5   ,3,4,Evans D.,26,340,1535,138,1.83,1.83
49129,AEGON Championships,19/06/2018,ATP500,Outdoor,Grass,1st Round,3,Edmund K.,6-7 4-6    ,2,2,Harrison R.,17,58,1950,920,1.33,3.25
49130,AEGON Championships,20/06/2018,ATP500,Outdoor,Grass,2nd Round,3,Tiafoe F.,6-4 2-6 6-4   ,3,4,Mayer L.,62,38,903,1182,1.8,1.9
49131,AEGON Championships,20/06/2018,ATP500,Outdoor,Grass,2nd Round,3,Chardy J.,6-7 3-6    ,2,2,Medvedev D.,61,53,910,962,1.9,1.8
49132,AEGON Championships,20/06/2018,ATP500,Outdoor,Grass,2nd Round,3,Querrey S.,7-5 6-7 6-1   ,3,4,Wawrinka S.,13,261,2130,210,1.53,2.37
49133,AEGON Championships,20/06/2018,ATP500,Outdoor,Grass,2nd Round,3,Cilic M.,6-4 3-6 3-6   ,3,4,Muller G.,6,46,4860,1050,1.22,4.0
49134,AEGON Championships,21/06/2018,ATP500,Outdoor,Grass,2nd Round,3,Kyrgios N.,7-6 6-7 6-3   ,3,4,Edmund K.,21,17,1675,1950,1.53,2.37
49135,AEGON Championships,21/06/2018,ATP500,Outdoor,Grass,2nd Round,3,Djokovic N.,4-6 1-6    ,2,2,Dimitrov G.,22,5,1665,4870,1.36,3.0
49136,AEGON Championships,21/06/2018,ATP500,Outdoor,Grass,2nd Round,3,Mannarino A.,7-6 6-3    ,2,2,Benneteau J.,26,66,1535,876,1.9,1.8
49137,AEGON Championships,22/06/2018,ATP500,Outdoor,Grass,Quarterfinals,3,Cilic M.,6-7 2-6    ,2,2,Querrey S.,6,13,4860,2130,1.33,3.4
49138,AEGON Championships,22/06/2018,ATP500,Outdoor,Grass,Quarterfinals,3,Kyrgios N.,7-6 7-6    ,2,2,Lopez F.,21,37,1675,1190,1.5,2.62
49139,AEGON Championships,22/06/2018,ATP500,Outdoor,Grass,Quarterfinals,3,Djokovic N.,5-7 1-6    ,2,2,Mannarino A.,22,26,1665,1535,1.08,8.0
49140,AEGON Championships,22/06/2018,ATP500,Outdoor,Grass,Quarterfinals,3,Chardy J.,6-4 6-4    ,2,2,Tiafoe F.,61,62,910,903,1.5,2.62
49141,AEGON Championships,23/06/2018,ATP500,Outdoor,Grass,Semifinals,3,Cilic M.,6-7 6-7    ,2,2,Kyrgios N.,6,21,4860,1675,1.66,2.2
49142,AEGON Championships,23/06/2018,ATP500,Outdoor,Grass,Semifinals,3,Djokovic N.,7-6 6-4    ,2,2,Chardy J.,22,61,1665,910,1.11,6.5
49143,AEGON Championships,24/06/2018,ATP500,Outdoor,Grass,The Final,3,Cilic M.,7-5 6-7 3-6   ,3,4,Djokovic N.,6,22,4860,1665,2.2,1.66
49144,Antalya Open,24/06/2018,ATP250,Outdoor,Grass,1st Round,3,Basilashvili N.,6-2 6-3    ,2,2,Carballes Baena R.,76,74,722,729,1.33,3.25
49145,Antalya Open,24/06/2018,ATP250,Outdoor,Grass,1st Round,3,Sousa J.,2-6 2-6    ,2,2,Mayer F.,47,89,1016,646,1.72,2.0
49146,Antalya Open,25/06/2018,ATP250,Outdoor,Grass,1st Round,3,Herbert P.H.,7-6 6-4    ,2,2,Delbonis F.,75,81,725,715,1.36,3.0
49147,Antalya Open,25/06/2018,ATP250,Outdoor,Grass,1st Round,3,Berankis R.,2-6 7-6 3-6   ,3,4,Donskoy E.,96,82,585,706,2.25,1.57
49148,Antalya Open,25/06/2018,ATP250,Outdoor,Grass,1st Round,3,Sugita Y.,6-4 3-6 6-4   ,3,4,Pella G.,45,72,1050,770,1.5,2.5
49149,Antalya Open,25/06/2018,ATP250,Outdoor,Grass,1st Round,3,Lajovic D.,3-6 3-6    ,2,2,Horansky F.,57,301,920,175,1.22,4.0
49150,Antalya Open,25/06/2018,ATP250,Outdoor,Grass,1st Round,3,Garcia-Lopez G.,6-4 6-7 6-4   ,3,4,Daniel T.,69,87,834,656,1.57,2.25
49151,Antalya Open,25/06/2018,ATP250,Outdoor,Grass,1st Round,3,Kavcic B.,6-7 3-6    ,2,2,Baghdatis M.,176,84,328,689,3.75,1.25
49152,Antalya Open,25/06/2018,ATP250,Outdoor,Grass,1st Round,3,Vesely J.,6-4 7-6    ,2,2,Thompson J.,103,99,550,575,2.1,1.66
49153,Antalya Open,26/06/2018,ATP250,Outdoor,Grass,1st Round,3,Haase R.,6-7 7-6 4-6   ,3,4,Youzhny M.,44,100,1075,571,1.72,2.0
49154,Antalya Open,26/06/2018,ATP250,Outdoor,Grass,1st Round,3,Basic M.,6-3 6-3    ,2,2,Lorenzi P.,78,86,719,668,1.3,3.4
49155,Antalya Open,26/06/2018,ATP250,Outdoor,Grass,1st Round,3,Copil M.,4-6 6-7    ,2,2,Ilkel C.,95,247,607,231,1.18,4.5
49156,Antalya Open,26/06/2018,ATP250,Outdoor,Grass,2nd Round,3,Basilashvili N.,6-4 2-6 7-5   ,3,4,Lajovic D.,76,57,722,920,2.25,1.57
49157,Antalya Open,26/06/2018,ATP250,Outdoor,Grass,2nd Round,3,Vesely J.,3-6 5-7    ,2,2,Verdasco F.,103,33,550,1305,2.62,1.44
49158,Antalya Open,27/06/2018,ATP250,Outdoor,Grass,2nd Round,3,Sousa J.,6-7 6-4 6-4   ,3,4,Basic M.,47,78,1016,719,1.4,2.75
49159,Antalya Open,27/06/2018,ATP250,Outdoor,Grass,2nd Round,3,Garcia-Lopez G.,2-6 7-6 6-7   ,3,4,Haase R.,69,44,834,1075,2.25,1.57
49160,Antalya Open,27/06/2018,ATP250,Outdoor,Grass,2nd Round,3,Mannarino A.,6-4 7-5    ,2,2,Berankis R.,24,96,1580,585,1.25,3.75
49161,Antalya Open,27/06/2018,ATP250,Outdoor,Grass,2nd Round,3,Monfils G.,3-6 7-5 5-7   ,3,4,Kavcic B.,41,176,1130,328,1.2,4.33
49162,Antalya Open,27/06/2018,ATP250,Outdoor,Grass,2nd Round,3,Dzumhur D.,4-6 6-4 6-4   ,3,4,Copil M.,30,95,1460,607,1.83,1.83
49163,Antalya Open,27/06/2018,ATP250,Outdoor,Grass,2nd Round,3,Herbert P.H.,6-2 4-6 6-7   ,3,4,Sugita Y.,75,45,725,1050,2.2,1.61
49164,Antalya Open,28/06/2018,ATP250,Outdoor,Grass,Quarterfinals,3,Vesely J.,7-6 6-2    ,2,2,Basilashvili N.,103,76,550,722,1.57,2.37
49165,Antalya Open,28/06/2018,ATP250,Outdoor,Grass,Quarterfinals,3,Dzumhur D.,4-6 1-6    ,2,2,Herbert P.H.,30,75,1460,725,2.1,1.72
49166,Antalya Open,28/06/2018,ATP250,Outdoor,Grass,Quarterfinals,3,Mannarino A.,7-6 6-4    ,2,2,Sousa J.,24,47,1580,1016,1.53,2.37
49167,Antalya Open,28/06/2018,ATP250,Outdoor,Grass,Quarterfinals,3,Monfils G.,6-7 4-6    ,2,2,Garcia-Lopez G.,41,69,1130,834,1.53,2.5
49168,Antalya Open,29/06/2018,ATP250,Outdoor,Grass,Semifinals,3,Dzumhur D.,6-3 7-6    ,2,2,Vesely J.,30,103,1460,550,1.9,1.9
49169,Antalya Open,29/06/2018,ATP250,Outdoor,Grass,Semifinals,3,Mannarino A.,6-4 6-7 4-6   ,3,4,Monfils G.,24,41,1580,1130,2.0,1.8
49170,Antalya Open,30/06/2018,ATP250,Outdoor,Grass,The Final,3,Dzumhur D.,6-1 1-6 6-1   ,3,4,Mannarino A.,30,24,1460,1580,2.2,1.66
49171,Eastbourne International,25/06/2018,ATP250,Outdoor,Grass,1st Round,3,Donaldson J.,7-6 3-6 6-7   ,3,4,Fritz T.,54,68,945,839,2.1,1.66
49172,Eastbourne International,25/06/2018,ATP250,Outdoor,Grass,1st Round,3,Istomin D.,6-3 6-7 7-6   ,3,4,Seppi A.,91,43,622,1080,2.37,1.53
49173,Eastbourne International,25/06/2018,ATP250,Outdoor,Grass,1st Round,3,Millman J.,7-6 3-6 2-6   ,3,4,Muller G.,62,60,906,915,2.62,1.44
49174,Eastbourne International,25/06/2018,ATP250,Outdoor,Grass,1st Round,3,Clarke J.,6-4 6-1    ,2,2,Harrison R.,236,58,245,920,4.33,1.2
49175,Eastbourne International,25/06/2018,ATP250,Outdoor,Grass,1st Round,3,Ferrer D.,5-7 3-6    ,2,2,Berrettini M.,38,80,1155,717,1.83,1.83
49176,Eastbourne International,25/06/2018,ATP250,Outdoor,Grass,1st Round,3,Murray A.,6-1 6-3    ,2,2,Wawrinka S.,156,225,360,255,1.53,2.37
49177,Eastbourne International,26/06/2018,ATP250,Outdoor,Grass,1st Round,3,Kukushkin M.,1-6 2-6    ,2,2,De Minaur A.,90,77,644,719,3.75,1.25
49178,Eastbourne International,26/06/2018,ATP250,Outdoor,Grass,1st Round,3,Mayer L.,6-4 7-6    ,2,2,Simon G.,36,53,1227,950,2.0,1.72
49179,Eastbourne International,26/06/2018,ATP250,Outdoor,Grass,1st Round,3,Lacko L.,4-6 6-7    ,2,2,Quiroz R.,94,244,612,232,1.28,3.5
49180,Eastbourne International,26/06/2018,ATP250,Outdoor,Grass,1st Round,3,Johnson S.,6-2 6-4    ,2,2,Medvedev D.,42,59,1110,917,1.83,1.83
49181,Eastbourne International,26/06/2018,ATP250,Outdoor,Grass,1st Round,3,Zverev M.,6-3 1-6 4-6   ,3,4,Jarry N.,67,66,855,859,1.33,3.25
49182,Eastbourne International,26/06/2018,ATP250,Outdoor,Grass,1st Round,3,Norrie C.,7-5 6-7 6-2   ,3,4,Brands D.,79,316,718,161,1.83,1.83
49183,Eastbourne International,27/06/2018,ATP250,Outdoor,Grass,2nd Round,3,Cecchinato M.,6-4 4-6 5-7   ,3,4,Istomin D.,31,91,1453,622,3.4,1.3
49184,Eastbourne International,27/06/2018,ATP250,Outdoor,Grass,2nd Round,3,Shapovalov D.,6-4 4-6 6-2   ,3,4,Donaldson J.,26,54,1553,945,1.5,2.5
49185,Eastbourne International,27/06/2018,ATP250,Outdoor,Grass,2nd Round,3,Lacko L.,6-4 4-6 5-7   ,3,4,Schwartzman D.,94,11,612,2435,1.72,2.0
49186,Eastbourne International,27/06/2018,ATP250,Outdoor,Grass,2nd Round,3,Zverev M.,6-3 6-3    ,2,2,Johnson S.,67,42,855,1110,2.1,1.66
49187,Eastbourne International,27/06/2018,ATP250,Outdoor,Grass,2nd Round,3,Norrie C.,4-6 3-6    ,2,2,Clarke J.,79,236,718,245,1.4,2.75
49188,Eastbourne International,27/06/2018,ATP250,Outdoor,Grass,2nd Round,3,Millman J.,7-6 7-6    ,2,2,Mayer L.,62,36,906,1227,1.83,1.83
49189,Eastbourne International,27/06/2018,ATP250,Outdoor,Grass,2nd Round,3,Kukushkin M.,2-6 0-6    ,2,2,Ferrer D.,90,38,644,1155,1.72,2.0
49190,Eastbourne International,27/06/2018,ATP250,Outdoor,Grass,2nd Round,3,Edmund K.,6-4 6-4    ,2,2,Murray A.,18,156,1950,360,2.5,1.5
49191,Eastbourne International,28/06/2018,ATP250,Outdoor,Grass,Quarterfinals,3,Lacko L.,3-6 4-6    ,2,2,Norrie C.,94,79,612,718,1.9,1.9
49192,Eastbourne International,28/06/2018,ATP250,Outdoor,Grass,Quarterfinals,3,Cecchinato M.,5-7 6-3 6-2   ,3,4,Millman J.,31,62,1453,906,2.75,1.44
49193,Eastbourne International,28/06/2018,ATP250,Outdoor,Grass,Quarterfinals,3,Zverev M.,3-6 3-6    ,2,2,Shapovalov D.,67,26,855,1553,2.2,1.66
49194,Eastbourne International,28/06/2018,ATP250,Outdoor,Grass,Quarterfinals,3,Kukushkin M.,5-7 6-3 6-1   ,3,4,Edmund K.,90,18,644,1950,3.75,1.28
49195,Eastbourne International,29/06/2018,ATP250,Outdoor,Grass,Semifinals,3,Lacko L.,3-6 4-6    ,2,2,Cecchinato M.,94,31,612,1453,1.8,2.0
49196,Eastbourne International,29/06/2018,ATP250,Outdoor,Grass,Semifinals,3,Zverev M.,7-6 6-4    ,2,2,Kukushkin M.,67,90,855,644,1.53,2.5
49197,Eastbourne International,30/06/2018,ATP250,Outdoor,Grass,The Final,3,Zverev M.,4-6 4-6    ,2,2,Lacko L.,67,94,855,612,1.5,2.62
49198,Wimbledon,02/07/2018,Grand Slam,Outdoor,Grass,1st Round,5,Struff J.L.,3-6 6-7 7-6 7-6 6-1 ,5,4,Mayer L.,64,36,865,1235,2.62,1.5
49199,Wimbledon,02/07/2018,Grand Slam,Outdoor,Grass,1st Round,5,Cilic M.,1-6 4-6 4-6   ,3,1,Nishioka Y.,5,256,5060,217,1.03,15.0
49200,Wimbledon,02/07/2018,Grand Slam,Outdoor,Grass,1st Round,5,Jarry N.,6-3 3-6 7-6 6-4  ,4,3,Krajinovic F.,66,30,859,1489,1.44,2.75
49201,Wimbledon,02/07/2018,Grand Slam,Outdoor,Grass,1st Round,5,Kohlschreiber P.,2-6 4-6 5-7   ,3,1,Donskoy E.,27,83,1575,706,1.16,5.0
49202,Wimbledon,02/07/2018,Grand Slam,Outdoor,Grass,1st Round,5,Pouille L.,6-3 6-3 2-6 6-3  ,4,3,Kudla D.,19,84,1835,699,1.61,2.25
49203,Wimbledon,02/07/2018,Grand Slam,Outdoor,Grass,1st Round,5,Querrey S.,2-6 4-6 3-6   ,3,1,Thompson J.,13,101,2130,575,1.12,6.0
49204,Wimbledon,02/07/2018,Grand Slam,Outdoor,Grass,1st Round,5,Muller G.,7-5 4-6 7-6 3-6 6-1 ,5,4,Mmoh M.,60,119,915,459,1.28,3.75
49205,Wimbledon,02/07/2018,Grand Slam,Outdoor,Grass,1st Round,5,Novak D.,2-6 3-6 6-7   ,3,1,Polansky P.,171,110,338,495,1.57,2.37
49206,Wimbledon,02/07/2018,Grand Slam,Outdoor,Grass,1st Round,5,Stakhovsky S.,6-3 6-3 5-7 1-6 6-4 ,5,4,Sousa J.,109,45,513,1045,1.61,2.25
49207,Wimbledon,02/07/2018,Grand Slam,Outdoor,Grass,1st Round,5,Federer R.,1-6 3-6 4-6   ,3,1,Lajovic D.,2,58,8720,920,1.01,23.0
49208,Wimbledon,02/07/2018,Grand Slam,Outdoor,Grass,1st Round,5,Pella G.,6-4 7-5 4-6 7-6  ,4,3,Kubler J.,82,147,710,385,1.57,2.37
49209,Wimbledon,02/07/2018,Grand Slam,Outdoor,Grass,1st Round,5,Mcdonald M.,6-4 6-7 3-6 6-7  ,4,3,Berankis R.,103,96,554,599,1.53,2.5
49210,Wimbledon,02/07/2018,Grand Slam,Outdoor,Grass,1st Round,5,Karlovic I.,4-6 7-5 7-6 6-3  ,4,3,Youzhny M.,112,102,480,571,1.9,1.9
49211,Wimbledon,02/07/2018,Grand Slam,Outdoor,Grass,1st Round,5,Garcia-Lopez G.,2-6 4-6 2-6   ,3,1,Elias G.,65,118,863,460,1.11,7.0
49212,Wimbledon,02/07/2018,Grand Slam,Outdoor,Grass,1st Round,5,Medvedev D.,7-6 6-2 6-2   ,3,1,Coric B.,67,20,847,1745,4.5,1.22
49213,Wimbledon,02/07/2018,Grand Slam,Outdoor,Grass,1st Round,5,Raonic M.,5-7 0-6 1-6   ,3,1,Broady L.,32,173,1430,328,1.1,7.0
49214,Wimbledon,02/07/2018,Grand Slam,Outdoor,Grass,1st Round,5,Isner J.,6-2 7-6 7-5   ,3,1,Maden Y.,10,134,3045,424,1.11,6.0
49215,Wimbledon,02/07/2018,Grand Slam,Outdoor,Grass,1st Round,5,Fabbiano T.,6-2 3-6 3-6 2-6  ,4,3,Bhambri Y.,133,85,424,687,1.5,2.62
49216,Wimbledon,02/07/2018,Grand Slam,Outdoor,Grass,1st Round,5,Seppi A.,6-2 6-4 6-1   ,3,1,Smith J.P.,50,211,996,277,1.44,2.75
49217,Wimbledon,02/07/2018,Grand Slam,Outdoor,Grass,1st Round,5,Millman J.,7-6 3-6 5-7 2-6  ,4,3,Travaglia S.,56,137,931,409,1.44,2.75
49218,Wimbledon,02/07/2018,Grand Slam,Outdoor,Grass,1st Round,5,Wawrinka S.,1-6 7-6 7-6 6-4  ,4,3,Dimitrov G.,224,6,255,4780,4.0,1.25
49219,Wimbledon,02/07/2018,Grand Slam,Outdoor,Grass,1st Round,5,Tsitsipas S.,3-6 4-6 7-6 5-7  ,4,3,Barrere G.,35,188,1254,302,1.2,4.33
49220,Wimbledon,02/07/2018,Grand Slam,Outdoor,Grass,1st Round,5,Monfils G.,7-6 7-5 6-4   ,3,1,Gasquet R.,44,31,1070,1465,2.5,1.53
49221,Wimbledon,02/07/2018,Grand Slam,Outdoor,Grass,1st Round,5,Anderson K.,3-6 4-6 4-6   ,3,1,Gombos N.,8,190,3635,299,1.08,9.0
49222,Wimbledon,02/07/2018,Grand Slam,Outdoor,Grass,1st Round,5,Donaldson J.,7-6 6-3 6-1   ,3,1,Jaziri M.,54,61,945,912,1.5,2.62
49223,Wimbledon,02/07/2018,Grand Slam,Outdoor,Grass,1st Round,5,Bemelmans R.,5-7 3-6 6-4 7-6 6-8 ,5,4,Johnson S.,104,42,545,1085,2.75,1.44
49224,Wimbledon,02/07/2018,Grand Slam,Outdoor,Grass,1st Round,5,Lorenzi P.,7-6 6-7 6-2 6-4  ,4,3,Djere L.,86,90,668,648,1.72,2.1
49225,Wimbledon,02/07/2018,Grand Slam,Outdoor,Grass,1st Round,5,Mannarino A.,3-6 6-1 6-7 2-6  ,4,3,Garin C.,26,167,1580,344,1.25,4.0
49226,Wimbledon,02/07/2018,Grand Slam,Outdoor,Grass,1st Round,5,Harrison R.,6-1 6-4 6-2   ,3,1,Carballes Baena R.,59,79,920,729,1.12,6.0
49227,Wimbledon,02/07/2018,Grand Slam,Outdoor,Grass,1st Round,5,Bedene A.,6-4 6-7 6-7 4-6  ,4,3,Norrie C.,71,75,770,743,1.5,2.62
49228,Wimbledon,02/07/2018,Grand Slam,Outdoor,Grass,1st Round,5,Lacko L.,4-6 6-3 7-6 6-4  ,4,3,Bonzi B.,73,284,752,189,1.2,4.5
49229,Wimbledon,03/07/2018,Grand Slam,Outdoor,Grass,1st Round,5,Gulbis E.,6-4 3-6 6-7 6-3 4-6 ,5,4,Clarke J.,138,218,402,265,1.16,5.0
49230,Wimbledon,03/07/2018,Grand Slam,Outdoor,Grass,1st Round,5,Tomic B.,6-4 6-2 7-6   ,3,1,Hurkacz H.,184,122,308,454,1.36,3.2
49231,Wimbledon,03/07/2018,Grand Slam,Outdoor,Grass,1st Round,5,Del Potro J.M.,3-6 4-6 3-6   ,3,1,Gojowczyk P.,4,39,5080,1153,1.12,6.0
49232,Wimbledon,03/07/2018,Grand Slam,Outdoor,Grass,1st Round,5,Dzumhur D.,6-3 6-2 6-4   ,3,1,Marterer M.,23,48,1665,999,1.72,2.1
49233,Wimbledon,03/07/2018,Grand Slam,Outdoor,Grass,1st Round,5,Nishikori K.,2-6 6-4 6-7 2-6  ,4,3,Harrison C.,28,198,1530,292,1.1,8.0
49234,Wimbledon,03/07/2018,Grand Slam,Outdoor,Grass,1st Round,5,Lopez F.,6-3 6-4 6-2   ,3,1,Delbonis F.,70,88,780,667,1.11,7.0
49235,Wimbledon,03/07/2018,Grand Slam,Outdoor,Grass,1st Round,5,Vesely J.,6-7 4-6 6-4 1-6  ,4,3,Mayer F.,93,91,640,646,1.5,2.62
49236,Wimbledon,03/07/2018,Grand Slam,Outdoor,Grass,1st Round,5,Albot R.,3-6 6-0 6-7 6-2 6-1 ,5,4,Carreno Busta P.,98,12,586,2145,3.0,1.4
49237,Wimbledon,03/07/2018,Grand Slam,Outdoor,Grass,1st Round,5,Edmund K.,2-6 3-6 5-7   ,3,1,Bolt A.,17,204,1950,286,1.16,5.0
49238,Wimbledon,03/07/2018,Grand Slam,Outdoor,Grass,1st Round,5,Kyrgios N.,7-6 7-6 6-7 6-3  ,4,3,Istomin D.,18,92,1855,642,1.12,6.0
49239,Wimbledon,03/07/2018,Grand Slam,Outdoor,Grass,1st Round,5,Klahn B.,6-2 6-7 2-6 2-6  ,4,3,Sugita Y.,168,69,342,820,3.5,1.3
49240,Wimbledon,03/07/2018,Grand Slam,Outdoor,Grass,1st Round,5,Schwartzman D.,6-3 6-2 6-1   ,3,1,Basic M.,11,78,2435,733,1.5,2.62
49241,Wimbledon,03/07/2018,Grand Slam,Outdoor,Grass,1st Round,5,Fritz T.,6-3 3-6 2-6 2-6  ,4,3,Sonego L.,68,121,839,455,1.25,4.0
49242,Wimbledon,03/07/2018,Grand Slam,Outdoor,Grass,1st Round,5,Haase R.,7-6 7-5 4-6 7-6  ,4,3,Copil M.,43,94,1075,617,1.5,2.62
49243,Wimbledon,03/07/2018,Grand Slam,Outdoor,Grass,1st Round,5,Zverev A.,5-7 2-6 0-6   ,3,1,Duckworth J.,3,748,5755,28,1.03,15.0
49244,Wimbledon,03/07/2018,Grand Slam,Outdoor,Grass,1st Round,5,Tiafoe F.,7-6 7-6 3-6 6-3  ,4,3,Verdasco F.,52,34,985,1280,2.1,1.72
49245,Wimbledon,03/07/2018,Grand Slam,Outdoor,Grass,1st Round,5,Bolelli S.,6-7 6-7 1-6   ,3,1,Cuevas P.,154,76,370,735,1.66,2.2
49246,Wimbledon,03/07/2018,Grand Slam,Outdoor,Grass,1st Round,5,Robert S.,7-6 6-2 6-1   ,3,1,Ramos-Vinolas A.,158,38,359,1170,2.37,1.57
49247,Wimbledon,03/07/2018,Grand Slam,Outdoor,Grass,1st Round,5,De Minaur A.,4-6 7-6 6-7 4-6  ,4,3,Cecchinato M.,80,29,723,1514,1.44,2.75
49248,Wimbledon,03/07/2018,Grand Slam,Outdoor,Grass,1st Round,5,Nadal R.,6-3 6-3 6-2   ,3,1,Sela D.,1,127,8770,437,1.02,19.0
49249,Wimbledon,03/07/2018,Grand Slam,Outdoor,Grass,1st Round,5,Fognini F.,6-3 3-6 3-6 3-6  ,4,3,Daniel T.,16,87,2030,668,1.28,3.75
49250,Wimbledon,03/07/2018,Grand Slam,Outdoor,Grass,1st Round,5,Khachanov K.,6-1 7-6 3-6 7-5  ,4,3,Ferrer D.,40,37,1130,1175,1.22,4.33
49251,Wimbledon,03/07/2018,Grand Slam,Outdoor,Grass,1st Round,5,Ebden M.,4-6 3-6 4-6   ,3,1,Goffin D.,51,9,989,3110,2.75,1.44
49252,Wimbledon,03/07/2018,Grand Slam,Outdoor,Grass,1st Round,5,Kukushkin M.,6-4 3-6 6-2 6-3  ,4,3,Pospisil V.,77,97,734,594,1.61,2.3
49253,Wimbledon,03/07/2018,Grand Slam,Outdoor,Grass,1st Round,5,Berrettini M.,7-6 7-6 4-6 5-7 2-6 ,5,4,Sock J.,81,15,721,2110,2.2,1.66
49254,Wimbledon,03/07/2018,Grand Slam,Outdoor,Grass,1st Round,5,Herbert P.H.,6-4 6-3 6-4   ,3,1,Zverev M.,72,41,754,1085,2.62,1.5
49255,Wimbledon,03/07/2018,Grand Slam,Outdoor,Grass,1st Round,5,Zeballos H.,6-4 6-7 4-6 4-6  ,4,3,Andreozzi G.,126,105,438,535,1.72,2.1
49256,Wimbledon,03/07/2018,Grand Slam,Outdoor,Grass,1st Round,5,Simon G.,6-1 7-6 6-1   ,3,1,Basilashvili N.,53,74,950,750,1.33,3.4
49257,Wimbledon,03/07/2018,Grand Slam,Outdoor,Grass,1st Round,5,Benneteau J.,5-7 5-7 3-6   ,3,1,Fucsovics M.,63,49,876,997,1.61,2.3
49258,Wimbledon,03/07/2018,Grand Slam,Outdoor,Grass,1st Round,5,Paire B.,7-5 7-6 6-4   ,3,1,Jung J.,47,155,1010,366,1.4,3.0
49259,Wimbledon,03/07/2018,Grand Slam,Outdoor,Grass,1st Round,5,Djokovic N.,3-6 1-6 2-6   ,3,1,Sandgren T.,21,57,1715,923,1.03,15.0
49260,Wimbledon,03/07/2018,Grand Slam,Outdoor,Grass,1st Round,5,Shapovalov D.,6-3 3-6 7-5 6-4  ,4,3,Chardy J.,25,46,1588,1025,2.1,1.72
49261,Wimbledon,04/07/2018,Grand Slam,Outdoor,Grass,2nd Round,5,Raonic M.,6-7 6-7 6-7   ,3,1,Millman J.,32,56,1430,931,1.12,6.0
49262,Wimbledon,04/07/2018,Grand Slam,Outdoor,Grass,2nd Round,5,Novak D.,6-4 6-2 6-7 3-6 6-2 ,5,4,Pouille L.,171,19,338,1835,4.0,1.25
49263,Wimbledon,04/07/2018,Grand Slam,Outdoor,Grass,2nd Round,5,Monfils G.,6-3 3-6 6-7 6-7  ,4,3,Lorenzi P.,44,86,1070,668,1.07,9.0
49264,Wimbledon,04/07/2018,Grand Slam,Outdoor,Grass,2nd Round,5,Medvedev D.,6-3 6-4 6-2   ,3,1,Garcia-Lopez G.,67,65,847,863,1.33,3.5
49265,Wimbledon,04/07/2018,Grand Slam,Outdoor,Grass,2nd Round,5,Querrey S.,6-7 3-6 3-6   ,3,1,Stakhovsky S.,13,109,2130,513,1.16,5.0
49266,Wimbledon,04/07/2018,Grand Slam,Outdoor,Grass,2nd Round,5,Albot R.,6-2 4-6 7-6 5-7 6-3 ,5,4,Bedene A.,98,71,586,770,3.4,1.33
